date,temperature_avg,temperature_max,temperature_min,rainfall,humidity,wind_speed
2023-12-05,22.96,29.7,18.62,1.48,74.96,3.04
2023-12-06,23.94,31.19,17.02,0.79,69.85,1.16
2023-12-07,24.4,31.13,19.11,2.5,75.7,0.79
2023-12-08,22.91,25.62,21.19,0.14,83.37,1.88
2023-12-09,22.14,26.03,19.32,0.13,79.77,2.57
2023-12-10,23.37,30.57,18.28,0.03,71.79,2.35
2023-12-11,22.86,28.93,18.19,0.04,70.75,1.85
2023-12-12,22.07,29.91,16.75,0.03,70.08,2.15
2023-12-13,20.93,28.68,15.83,0.0,69.8,2.35
2023-12-14,20.79,28.81,14.75,0.0,68.88,2.45
2023-12-15,22.24,30.2,15.5,0.12,74.55,2.43
2023-12-16,23.62,31.07,18.61,0.19,76.17,3.24
2023-12-17,22.44,28.12,19.0,0.06,76.16,3.45
2023-12-18,21.89,27.82,18.68,0.03,76.92,3.35
2023-12-19,21.65,29.17,17.63,0.0,70.29,3.48
2023-12-20,21.8,30.04,16.73,0.0,69.16,2.94
2023-12-21,22.6,30.59,16.36,0.0,71.23,2.23
2023-12-22,22.57,31.12,16.86,0.0,66.5,1.8
2023-12-23,20.65,30.17,15.44,0.0,63.98,2.23
2023-12-24,21.33,30.52,14.05,0.0,69.65,2.62
2023-12-25,22.57,31.26,16.94,0.01,69.52,3.03
2023-12-26,21.15,30.59,13.39,0.0,64.59,2.83
2023-12-27,21.1,30.94,14.72,0.0,65.59,2.9
2023-12-28,21.81,30.77,14.38,0.0,71.73,3.22
2023-12-29,22.39,30.48,16.45,0.0,71.92,3.18
2023-12-30,22.3,31.1,16.81,0.01,64.82,2.88
2023-12-31,21.19,30.64,14.89,0.0,64.84,2.71
2024-01-01,21.79,30.33,15.41,0.0,66.01,1.81
2024-01-02,22.42,30.15,17.0,0.0,65.44,2.25
2024-01-03,22.27,28.95,17.26,0.01,67.87,2.13
2024-01-04,21.31,25.56,18.47,0.13,76.24,2.18
2024-01-05,22.83,29.31,18.9,0.08,71.45,2.18
2024-01-06,22.68,29.95,17.71,0.02,63.46,2.79
2024-01-07,22.07,29.14,16.76,0.24,69.71,3.5
2024-01-08,22.07,28.87,17.99,2.55,76.51,4.1
2024-01-09,21.82,27.49,18.08,0.32,73.88,3.76
2024-01-10,22.03,29.88,16.55,0.01,64.75,3.53
2024-01-11,22.2,31.38,16.0,0.0,61.36,3.17
2024-01-12,21.92,30.75,15.26,0.0,67.84,3.67
2024-01-13,23.11,31.66,15.93,0.0,65.34,2.78
2024-01-14,23.01,31.36,17.38,0.0,62.41,2.46
2024-01-15,22.66,31.98,16.46,0.0,62.3,1.99
2024-01-16,22.47,31.13,16.06,0.0,63.77,1.67
2024-01-17,22.64,31.23,16.14,0.0,62.55,2.16
2024-01-18,22.87,31.05,16.16,0.0,60.5,1.93
2024-01-19,23.26,32.32,15.38,0.0,59.9,2.08
2024-01-20,24.38,32.17,17.95,0.0,61.49,1.88
2024-01-21,24.3,32.88,16.95,0.0,55.99,2.07
2024-01-22,24.69,33.39,18.05,0.0,56.86,2.12
2024-01-23,24.02,32.47,17.6,0.0,58.65,2.1
2024-01-24,24.67,32.53,18.41,0.0,58.14,2.2
2024-01-25,24.33,32.39,18.09,0.0,58.3,2.81
2024-01-26,23.48,32.03,17.57,0.0,55.6,3.13
2024-01-27,23.4,31.77,16.98,0.0,57.28,3.51
2024-01-28,23.36,31.85,17.31,0.0,57.43,3.43
2024-01-29,23.32,32.88,17.24,0.0,50.92,2.91
2024-01-30,23.19,32.95,14.32,0.0,49.81,1.5
2024-01-31,24.46,33.07,17.35,0.0,53.75,1.57
2024-02-01,24.97,33.46,17.13,0.0,50.47,1.22
2024-02-02,25.87,33.33,19.35,0.0,58.5,1.7
2024-02-03,26.01,33.77,20.24,0.0,59.42,3.1
2024-02-04,24.62,33.34,17.84,0.0,54.71,2.91
2024-02-05,24.4,34.62,16.25,0.0,52.11,3.18
2024-02-06,24.68,35.43,16.01,0.0,50.93,3.03
2024-02-07,24.82,35.93,15.27,0.0,47.97,2.68
2024-02-08,25.54,36.43,16.11,0.0,43.08,2.61
2024-02-09,24.94,34.8,15.89,0.0,50.18,2.83
2024-02-10,24.8,33.97,17.78,0.0,54.69,3.65
2024-02-11,24.37,33.69,17.39,0.0,53.62,3.53
2024-02-12,23.72,34.54,14.38,0.0,49.69,3.46
2024-02-13,23.64,33.97,13.08,0.0,54.16,3.24
2024-02-14,25.01,33.82,17.73,0.0,54.3,3.64
2024-02-15,24.36,34.22,15.5,0.0,48.11,3.68
2024-02-16,23.95,34.21,14.94,0.0,48.35,3.97
2024-02-17,24.41,35.11,14.14,0.0,43.7,3.12
2024-02-18,24.82,34.68,15.4,0.0,40.29,1.77
2024-02-19,25.16,34.38,16.34,0.0,46.88,2.15
2024-02-20,25.94,34.54,18.28,0.0,47.8,2.22
2024-02-21,26.83,34.57,19.82,0.0,43.26,1.99
2024-02-22,26.81,35.42,18.94,0.0,37.48,1.56
2024-02-23,27.94,36.13,20.27,0.0,41.9,1.43
2024-02-24,27.94,35.13,20.93,0.0,50.85,2.88
2024-02-25,27.01,35.2,20.96,0.0,53.84,3.86
2024-02-26,25.77,35.06,18.35,0.0,53.68,4.3
2024-02-27,26.26,35.56,18.19,0.0,51.5,3.85
2024-02-28,26.17,35.95,17.49,0.0,43.44,3.1
2024-02-29,25.22,34.97,15.56,0.0,37.74,3.36
2024-03-01,25.11,34.77,15.4,0.0,44.27,3.58
2024-03-02,26.16,36.0,16.99,0.0,34.8,2.71
2024-03-03,26.53,35.58,18.27,0.0,37.82,1.69
2024-03-04,27.48,36.7,17.76,0.0,42.52,1.89
2024-03-05,27.79,37.27,18.7,0.0,39.04,2.39
2024-03-06,27.96,36.71,18.66,0.0,34.72,1.71
2024-03-07,27.51,35.24,19.51,0.0,32.7,2.01
2024-03-08,28.38,36.63,19.59,0.0,33.42,1.97
2024-03-09,28.7,36.33,20.79,0.0,36.9,2.52
2024-03-10,28.17,35.66,21.45,0.0,42.9,3.37
2024-03-11,27.71,35.42,19.88,0.0,46.56,2.87
2024-03-12,27.92,36.61,19.77,0.0,42.51,2.39
2024-03-13,28.33,36.56,20.03,0.0,36.4,1.86
2024-03-14,29.15,35.87,20.62,0.0,35.74,1.38
2024-03-15,29.74,37.12,21.88,0.0,32.72,2.87
2024-03-16,28.32,36.32,20.4,0.0,39.85,3.24
2024-03-17,27.58,35.77,19.25,0.0,41.89,3.44
2024-03-18,27.58,35.94,19.07,0.0,35.71,2.29
2024-03-19,27.92,36.14,20.27,0.0,35.08,2.65
2024-03-20,27.99,37.21,18.69,0.0,39.81,2.46
2024-03-21,27.62,35.74,20.56,0.0,48.86,3.24
2024-03-22,28.26,35.99,21.34,0.0,47.77,2.59
2024-03-23,28.7,37.32,20.01,0.0,45.02,3.01
2024-03-24,28.52,37.74,19.97,0.0,37.38,3.03
2024-03-25,28.14,37.22,18.61,0.0,37.94,3.34
2024-03-26,28.38,38.27,19.05,0.0,32.0,3.56
2024-03-27,27.77,38.07,18.04,0.0,24.91,3.4
2024-03-28,28.3,38.42,18.12,0.0,28.23,2.91
2024-03-29,28.96,38.12,19.61,0.0,35.78,3.4
2024-03-30,28.97,38.46,20.26,0.0,32.79,3.32
2024-03-31,28.01,38.02,17.99,0.0,34.86,2.46
2024-04-01,28.77,38.24,20.04,0.0,43.72,1.82
2024-04-02,29.86,38.96,21.57,0.0,42.01,2.76
2024-04-03,29.63,39.0,20.1,0.01,34.74,2.95
2024-04-04,29.91,39.22,21.83,0.0,37.18,3.48
2024-04-05,30.47,39.72,21.49,0.0,34.14,3.14
2024-04-06,30.22,39.03,21.15,0.0,29.35,3.25
2024-04-07,30.1,39.03,21.61,0.0,29.66,3.42
2024-04-08,29.83,38.94,21.01,0.0,33.49,3.09
2024-04-09,28.98,38.16,20.36,0.0,45.72,3.95
2024-04-10,29.14,38.23,19.75,0.0,44.24,3.4
2024-04-11,29.5,38.38,20.53,0.0,45.52,3.4
2024-04-12,29.38,38.03,21.21,0.09,48.41,3.85
2024-04-13,28.89,37.21,20.1,0.0,45.34,3.42
2024-04-14,29.35,38.02,21.29,0.0,42.68,3.23
2024-04-15,29.46,38.81,19.83,0.0,40.4,3.47
2024-04-16,29.86,39.32,20.47,0.0,41.01,3.21
2024-04-17,31.1,38.58,22.95,0.0,39.48,2.69
2024-04-18,32.38,39.72,24.47,0.0,35.6,2.5
2024-04-19,32.25,38.95,26.34,0.0,38.4,2.31
2024-04-20,32.29,38.78,26.13,0.0,35.34,2.61
2024-04-21,31.51,39.87,23.22,0.0,36.31,2.99
2024-04-22,31.04,39.57,23.37,0.0,38.53,3.08
2024-04-23,30.74,38.93,23.27,0.0,36.86,3.6
2024-04-24,30.14,38.36,21.26,0.0,34.09,3.18
2024-04-25,30.56,37.61,23.0,0.0,35.82,2.98
2024-04-26,30.35,38.26,21.94,0.0,37.95,3.14
2024-04-27,30.17,39.32,20.41,0.0,36.2,3.19
2024-04-28,31.01,40.67,21.09,0.0,33.9,3.16
2024-04-29,31.13,40.38,22.29,0.0,34.72,2.8
2024-04-30,31.18,40.78,21.06,0.0,33.28,2.7
2024-05-01,32.19,39.25,24.15,0.0,40.26,1.56
2024-05-02,31.55,36.36,27.19,0.39,46.53,1.14
2024-05-03,32.08,39.54,26.02,2.79,46.05,2.61
2024-05-04,30.68,38.52,24.69,4.16,53.19,2.28
2024-05-05,31.51,39.67,23.26,0.08,45.24,2.17
2024-05-06,31.11,38.53,23.57,7.09,50.47,2.34
2024-05-07,29.33,35.26,24.05,5.19,61.21,2.01
2024-05-08,27.81,33.66,22.88,13.68,67.26,1.49
2024-05-09,27.9,34.84,22.78,3.35,65.0,1.66
2024-05-10,27.24,33.16,22.2,0.29,66.12,1.47
2024-05-11,27.78,34.12,22.44,4.72,62.43,2.06
2024-05-12,27.58,33.53,22.07,6.78,66.51,1.43
2024-05-13,26.59,31.65,22.73,13.03,72.13,2.2
2024-05-14,26.72,32.2,22.21,1.44,67.12,2.0
2024-05-15,27.93,35.65,21.34,0.39,59.1,2.67
2024-05-16,26.27,31.82,22.24,5.4,67.07,2.08
2024-05-17,27.07,33.91,21.24,2.23,62.09,1.1
2024-05-18,26.35,33.16,21.94,9.96,72.27,1.47
2024-05-19,25.47,30.67,22.67,6.36,77.32,2.18
2024-05-20,24.26,28.84,21.23,8.68,74.87,1.7
2024-05-21,25.3,31.1,20.72,10.0,75.09,1.76
2024-05-22,27.22,34.17,21.38,3.97,66.64,2.22
2024-05-23,27.76,34.91,21.95,0.15,66.14,2.15
2024-05-24,27.48,33.73,22.49,0.7,68.09,1.86
2024-05-25,23.97,26.97,21.57,1.03,78.53,4.25
2024-05-26,25.76,32.26,21.14,0.0,72.11,4.98
2024-05-27,26.18,32.79,20.05,0.0,71.83,4.57
2024-05-28,26.91,34.48,21.78,0.0,67.32,4.67
2024-05-29,26.38,32.15,21.89,0.04,70.88,4.57
2024-05-30,26.81,32.78,22.09,4.17,73.37,2.95
2024-05-31,27.73,33.5,22.95,0.07,69.5,3.27
2024-06-01,26.79,30.68,23.42,3.46,76.94,3.0
2024-06-02,25.43,29.15,22.55,40.31,76.2,1.84
2024-06-03,25.77,30.48,21.05,5.84,75.81,1.51
2024-06-04,25.52,30.28,22.21,6.31,80.04,1.58
2024-06-05,25.08,28.63,21.9,14.12,81.88,1.93
2024-06-06,24.8,29.69,21.69,5.84,79.55,2.46
2024-06-07,24.39,28.95,21.43,18.93,79.88,2.66
2024-06-08,24.68,30.37,20.48,1.67,76.33,4.17
2024-06-09,24.1,28.86,20.68,0.31,77.24,5.13
2024-06-10,23.85,29.66,20.08,5.98,77.15,5.39
2024-06-11,23.05,27.74,19.63,2.59,75.23,5.03
2024-06-12,23.19,27.71,19.67,0.54,76.47,4.93
2024-06-13,23.52,29.88,18.25,2.94,70.07,4.85
2024-06-14,23.26,29.26,19.39,1.49,67.88,3.87
2024-06-15,24.43,30.59,19.49,0.0,75.55,3.36
2024-06-16,24.99,32.0,20.3,3.29,70.76,3.89
2024-06-17,24.99,31.91,18.74,8.99,70.14,2.86
2024-06-18,24.54,30.66,20.71,7.31,74.7,3.41
2024-06-19,23.9,28.8,20.33,9.54,75.73,3.96
2024-06-20,24.04,29.97,20.54,2.11,76.7,4.39
2024-06-21,23.39,27.78,20.13,3.07,78.43,4.44
2024-06-22,23.53,29.3,19.01,0.19,77.45,3.85
2024-06-23,23.14,28.0,19.84,1.19,80.35,4.34
2024-06-24,23.15,28.6,19.37,0.04,79.01,4.89
2024-06-25,22.96,27.7,19.59,0.12,76.03,5.87
2024-06-26,22.6,27.31,19.05,0.2,72.34,6.43
2024-06-27,21.71,25.46,19.0,0.03,75.45,6.08
2024-06-28,23.17,30.24,18.36,0.02,70.67,4.66
2024-06-29,24.5,31.72,18.89,1.3,75.07,4.39
2024-06-30,24.12,29.68,19.49,0.29,74.09,3.94
2024-07-01,22.67,26.85,19.76,1.5,79.96,4.73
2024-07-02,24.44,31.57,18.44,0.01,68.84,4.6
2024-07-03,24.21,29.31,20.14,1.33,77.65,4.26
2024-07-04,25.0,31.15,20.71,1.25,72.65,4.3
2024-07-05,23.21,28.24,20.09,3.89,76.78,4.19
2024-07-06,23.3,28.18,19.84,0.52,81.21,5.04
2024-07-07,24.09,30.27,20.07,1.7,74.45,4.66
2024-07-08,23.61,29.62,19.48,6.31,76.58,4.35
2024-07-09,23.33,28.94,19.12,0.24,79.82,4.1
2024-07-10,23.77,28.95,20.3,1.32,78.23,3.34
2024-07-11,24.59,31.67,19.39,0.0,72.48,4.01
2024-07-12,23.68,29.06,19.37,8.3,74.28,4.18
2024-07-13,23.06,29.46,19.08,1.01,77.05,5.32
2024-07-14,23.54,29.85,20.34,1.15,77.38,5.82
2024-07-15,23.41,27.47,20.7,3.28,83.47,5.64
2024-07-16,23.28,26.9,20.84,0.94,83.89,5.98
2024-07-17,23.16,27.01,20.11,1.35,81.76,5.89
2024-07-18,22.87,26.68,20.35,3.79,82.43,6.7
2024-07-19,23.41,27.53,20.31,2.78,81.24,6.82
2024-07-20,23.5,28.12,20.06,1.57,79.93,6.01
2024-07-21,23.95,30.24,19.82,1.9,77.52,6.25
2024-07-22,23.87,30.61,19.91,0.65,74.93,6.35
2024-07-23,23.7,30.2,19.12,0.69,74.24,6.46
2024-07-24,23.28,28.21,19.96,0.85,77.29,6.44
2024-07-25,23.47,28.52,19.44,1.31,76.68,7.11
2024-07-26,23.74,28.8,20.65,1.25,76.51,6.68
2024-07-27,23.92,29.36,20.35,0.04,74.42,6.22
2024-07-28,24.11,29.97,19.71,0.0,75.17,6.05
2024-07-29,24.83,31.07,20.77,0.64,76.06,5.66
2024-07-30,23.67,27.21,21.21,1.85,80.98,4.5
2024-07-31,24.15,29.11,20.8,10.13,80.81,4.19
2024-08-01,24.59,30.67,21.0,2.38,78.23,4.75
2024-08-02,23.9,29.14,20.03,1.37,76.65,4.92
2024-08-03,23.11,28.23,19.3,0.28,78.88,4.18
2024-08-04,22.97,27.83,20.26,1.59,80.31,3.76
2024-08-05,24.2,30.57,19.23,10.98,76.69,2.65
2024-08-06,23.47,27.13,20.85,15.89,84.08,2.84
2024-08-07,23.06,26.86,19.93,3.1,84.39,2.88
2024-08-08,23.87,29.31,20.08,2.29,78.59,2.9
2024-08-09,24.52,29.37,20.21,4.41,78.73,2.3
2024-08-10,24.24,28.8,21.06,7.89,80.97,2.34
2024-08-11,24.13,28.58,21.21,7.35,82.21,2.68
2024-08-12,23.47,26.64,21.53,73.08,89.22,2.2
2024-08-13,25.07,30.43,20.67,5.34,81.26,1.59
2024-08-14,25.2,29.62,21.75,0.17,80.58,1.22
2024-08-15,25.11,30.32,20.86,3.68,78.63,1.58
2024-08-16,25.21,30.25,21.06,3.51,80.85,1.67
2024-08-17,24.68,28.4,21.73,4.03,86.66,2.37
2024-08-18,24.71,30.29,20.58,2.7,79.4,1.6
2024-08-19,24.44,29.0,20.8,3.09,81.31,1.62
2024-08-20,24.65,29.38,20.97,11.78,81.28,1.69
2024-08-21,24.22,28.68,21.56,0.88,83.68,2.84
2024-08-22,23.63,27.39,20.69,0.01,84.28,3.08
2024-08-23,23.9,29.0,20.18,0.0,81.4,3.13
2024-08-24,23.08,27.81,19.84,0.19,81.14,4.19
2024-08-25,23.04,27.25,20.06,0.19,83.49,4.05
2024-08-26,23.74,29.27,20.11,0.02,78.99,4.55
2024-08-27,22.98,26.82,20.42,1.36,84.27,3.49
2024-08-28,22.7,27.26,19.87,0.13,82.71,3.65
2024-08-29,23.53,29.01,19.84,10.45,82.54,3.83
2024-08-30,22.87,26.67,20.25,7.47,86.58,4.0
2024-08-31,22.57,26.18,20.04,4.21,83.17,4.55
2024-09-01,22.91,27.42,19.57,0.83,78.88,4.94
2024-09-02,22.85,28.93,18.22,3.62,78.69,4.39
2024-09-03,23.73,29.68,19.14,1.5,80.39,3.54
2024-09-04,23.5,27.51,20.52,1.76,83.56,3.47
2024-09-05,23.42,28.13,20.26,1.89,84.37,3.26
2024-09-06,23.44,27.43,20.3,3.1,83.69,3.7
2024-09-07,23.32,28.03,20.19,0.58,83.74,3.47
2024-09-08,23.43,28.05,20.15,0.15,81.96,3.74
2024-09-09,24.06,29.67,20.51,0.19,79.45,4.24
2024-09-10,23.99,29.18,20.21,0.56,80.44,4.34
2024-09-11,23.94,29.77,19.98,0.04,78.03,3.91
2024-09-12,23.36,28.31,19.43,0.0,79.58,3.5
2024-09-13,24.15,30.67,19.33,0.0,75.02,3.2
2024-09-14,24.32,30.7,19.58,0.0,73.26,3.24
2024-09-15,24.25,31.01,19.4,0.0,73.69,3.72
2024-09-16,23.91,30.28,18.84,0.0,75.21,3.68
2024-09-17,24.21,30.9,18.96,0.0,73.5,3.54
2024-09-18,23.71,30.58,18.52,0.0,71.61,2.9
2024-09-19,24.46,31.13,18.75,0.05,70.36,2.39
2024-09-20,24.51,30.64,19.38,0.66,73.93,1.87
2024-09-21,24.91,30.6,20.77,0.4,73.99,2.91
2024-09-22,24.12,30.12,20.32,7.02,77.18,3.0
2024-09-23,23.66,29.69,19.4,0.89,80.93,2.81
2024-09-24,23.96,28.82,20.68,7.5,82.0,3.33
2024-09-25,24.05,29.49,20.32,0.14,80.65,3.62
2024-09-26,23.34,28.88,19.87,0.0,78.1,2.97
2024-09-27,24.03,30.06,19.41,0.88,75.84,2.42
2024-09-28,24.43,30.1,20.13,6.65,77.61,1.39
2024-09-29,24.86,30.33,21.14,11.05,77.25,1.61
2024-09-30,24.85,30.99,20.58,0.06,74.34,1.63
2024-10-01,25.23,32.12,19.07,0.04,71.0,1.55
2024-10-02,25.74,31.84,19.78,16.43,74.57,1.19
2024-10-03,24.24,28.02,21.73,12.29,86.78,1.76
2024-10-04,23.56,26.81,20.91,15.23,88.22,1.42
2024-10-05,23.64,27.76,20.87,13.54,85.88,1.68
2024-10-06,21.57,23.87,19.83,7.69,88.67,1.98
2024-10-07,22.77,28.47,17.84,0.6,80.49,2.17
2024-10-08,23.56,28.51,20.07,5.68,83.42,2.36
2024-10-09,23.68,28.7,20.39,2.06,84.71,2.32
2024-10-10,23.55,28.48,19.73,1.75,84.57,2.13
2024-10-11,23.34,27.79,20.22,1.51,86.63,2.1
2024-10-12,22.71,26.19,19.89,7.32,88.12,2.02
2024-10-13,22.95,26.75,20.52,5.01,87.62,2.1
2024-10-14,22.56,26.71,20.17,9.57,86.91,1.87
2024-10-15,22.27,25.92,19.86,20.31,90.86,1.8
2024-10-16,22.09,24.23,20.35,22.76,92.1,1.87
2024-10-17,23.47,27.6,21.16,2.03,89.62,2.12
2024-10-18,22.53,26.23,19.73,7.63,83.82,2.08
2024-10-19,22.6,26.57,19.47,12.21,89.99,1.62
2024-10-20,23.21,27.67,19.88,10.78,85.94,0.99
2024-10-21,23.65,27.97,20.73,19.09,86.16,1.41
2024-10-22,23.84,27.9,20.44,7.19,83.77,0.76
2024-10-23,23.74,28.67,20.78,17.01,83.77,0.95
2024-10-24,22.95,27.35,19.53,3.68,86.25,0.59
2024-10-25,23.01,28.28,19.08,0.75,81.46,1.24
2024-10-26,22.06,27.6,17.03,0.0,79.41,1.73
2024-10-27,21.66,25.86,18.26,0.03,85.42,1.8
2024-10-28,22.47,27.25,18.08,0.03,80.11,1.14
2024-10-29,23.55,28.56,18.9,0.0,79.61,1.05
2024-10-30,23.84,28.56,20.37,1.7,81.77,0.66
2024-10-31,23.12,26.94,20.74,3.49,88.36,1.22
2024-11-01,23.33,28.25,19.62,0.28,86.25,1.41
2024-11-02,23.07,28.33,19.47,1.44,83.78,1.93
2024-11-03,22.74,27.29,19.0,0.51,84.06,2.08
2024-11-04,22.55,27.44,19.25,0.14,84.22,2.3
2024-11-05,21.81,27.47,17.83,1.32,81.66,1.85
2024-11-06,22.01,27.82,17.36,0.0,81.61,1.93
2024-11-07,22.89,28.03,18.97,0.02,85.4,2.19
2024-11-08,22.66,27.98,19.19,0.0,83.48,2.55
2024-11-09,21.87,27.24,18.22,0.0,83.65,2.54
2024-11-10,21.25,27.08,16.69,0.0,81.78,1.97
2024-11-11,20.97,26.82,16.8,0.0,80.24,1.98
2024-11-12,21.46,26.46,17.0,2.75,84.57,2.06
2024-11-13,22.54,27.07,19.07,0.82,86.86,2.75
2024-11-14,22.68,27.19,19.37,4.69,86.35,2.36
2024-11-15,22.42,26.58,19.89,3.41,88.31,2.2
2024-11-16,22.39,26.81,19.03,4.57,87.44,2.5
2024-11-17,22.3,27.64,18.91,0.21,84.27,2.5
2024-11-18,22.42,27.78,18.48,0.02,83.73,2.65
2024-11-19,22.1,27.51,18.26,0.01,81.83,2.54
2024-11-20,21.33,27.62,17.44,0.0,80.95,2.11
2024-11-21,21.3,27.54,16.29,0.0,75.73,1.56
2024-11-22,20.88,27.17,16.03,0.0,80.05,1.62
2024-11-23,20.95,27.88,15.69,0.0,76.81,1.45
2024-11-24,21.82,28.22,17.23,0.0,78.74,1.82
2024-11-25,20.5,25.59,17.44,0.0,80.35,2.24
2024-11-26,20.5,25.51,17.27,1.87,87.3,2.66
2024-11-27,21.49,27.23,17.87,0.18,81.47,3.19
2024-11-28,21.08,27.45,16.46,0.0,73.07,3.35
2024-11-29,20.94,25.54,17.25,0.08,85.17,3.36
2024-11-30,22.04,26.54,19.98,19.21,87.94,3.98
2024-12-01,21.37,24.02,19.59,18.18,93.28,4.32
2024-12-02,21.68,23.35,20.1,42.03,95.42,3.96
2024-12-03,22.75,25.87,21.14,8.16,91.01,3.38
2024-12-04,22.53,27.32,18.82,2.68,86.65,2.64
2024-12-05,22.52,27.57,19.49,0.48,86.26,1.99
2024-12-06,22.22,28.15,18.29,0.49,82.87,1.4
2024-12-07,22.4,27.77,18.25,0.03,85.31,1.64
2024-12-08,22.03,27.42,18.21,0.0,82.86,1.86
2024-12-09,22.14,27.61,18.09,0.0,84.98,1.5
2024-12-10,22.28,27.51,18.42,0.0,83.87,1.8
2024-12-11,22.12,27.39,18.51,0.08,84.0,2.66
2024-12-12,21.01,24.13,19.0,13.63,91.45,2.66
2024-12-13,20.92,24.53,19.06,0.61,88.31,2.95
2024-12-14,20.81,27.03,16.82,0.09,82.59,2.84
2024-12-15,18.63,25.28,13.41,0.0,81.78,2.49
2024-12-16,17.56,25.81,11.55,0.0,77.23,1.97
2024-12-17,19.9,27.69,12.45,0.47,79.26,1.3
2024-12-18,21.07,27.22,15.5,0.39,85.17,2.04
2024-12-19,22.74,28.47,18.46,0.18,84.57,1.79
2024-12-20,22.74,28.49,18.19,0.08,84.16,1.56
2024-12-21,23.63,29.3,18.73,0.41,77.28,1.02
2024-12-22,22.65,28.52,17.87,0.4,77.5,1.18
2024-12-23,21.99,27.83,17.82,0.0,79.4,1.44
2024-12-24,21.75,28.65,16.23,0.0,75.83,0.96
2024-12-25,21.8,28.02,16.74,0.44,80.79,1.84
2024-12-26,22.36,28.47,17.73,7.19,83.8,2.96
2024-12-27,21.66,27.1,18.37,5.04,84.3,3.49
2024-12-28,20.88,27.55,16.95,0.25,79.38,2.85
2024-12-29,20.86,28.05,16.0,0.0,78.6,2.58
2024-12-30,21.2,28.15,15.58,0.0,75.5,3.38
2024-12-31,20.78,28.17,15.43,0.0,75.91,3.15
2025-01-01,19.97,27.68,14.35,0.0,76.49,2.84
2025-01-02,19.98,27.7,14.85,0.0,76.3,2.54
2025-01-03,19.71,27.35,14.36,0.0,76.25,2.51
2025-01-04,18.66,27.39,12.83,0.0,73.47,1.85
2025-01-05,18.93,27.52,13.27,0.0,71.28,2.01
2025-01-06,19.14,28.01,13.24,0.0,70.74,1.63
2025-01-07,19.56,28.16,13.51,0.0,72.92,1.52
2025-01-08,19.12,27.25,13.53,0.0,70.38,2.14
2025-01-09,19.51,27.5,13.11,0.0,72.39,3.01
2025-01-10,20.64,27.9,14.52,0.0,76.33,2.64
2025-01-11,21.98,30.0,16.34,0.0,74.31,2.74
2025-01-12,22.07,30.21,15.07,0.0,70.91,2.36
2025-01-13,22.46,29.0,17.52,1.37,79.46,2.65
2025-01-14,22.33,29.73,17.97,0.25,73.69,3.48
2025-01-15,21.27,29.0,16.71,0.01,69.13,3.81
2025-01-16,20.89,27.17,16.82,0.0,72.33,3.28
2025-01-17,20.98,28.51,16.12,0.0,73.87,3.12
2025-01-18,21.12,29.25,15.73,1.19,71.97,3.29
2025-01-19,21.37,27.68,16.98,3.79,81.52,3.1
2025-01-20,21.62,30.32,15.68,0.05,65.9,2.52
2025-01-21,20.79,30.45,14.11,0.0,63.68,2.42
2025-01-22,21.39,30.99,14.17,0.0,67.14,2.5
2025-01-23,21.83,30.98,15.62,0.0,67.83,2.7
2025-01-24,20.68,30.78,13.97,0.0,64.64,2.57
2025-01-25,20.52,30.87,14.06,0.0,61.31,2.61
2025-01-26,19.55,30.53,10.22,0.0,56.57,2.89
2025-01-27,20.38,30.65,12.98,0.0,62.12,2.32
2025-01-28,20.77,30.82,13.7,0.0,63.05,1.95
2025-01-29,20.87,31.74,13.83,0.0,62.0,2.5
2025-01-30,21.03,31.45,12.16,0.0,57.53,1.17
2025-01-31,23.45,32.08,17.01,0.0,68.96,1.94
2025-02-01,23.62,31.95,18.06,0.0,66.52,1.95
2025-02-02,22.72,32.61,16.41,0.0,58.33,2.15
2025-02-03,21.36,32.4,13.09,0.0,53.72,2.21
2025-02-04,21.88,32.81,13.14,0.0,48.09,2.4
2025-02-05,21.86,32.11,13.47,0.0,53.62,2.8
2025-02-06,21.48,31.71,12.53,0.0,57.69,2.9
2025-02-07,21.89,32.13,14.26,0.0,56.29,2.93
2025-02-08,22.34,32.05,13.9,0.0,57.45,2.71
2025-02-09,22.31,31.5,14.54,0.0,61.32,2.8
2025-02-10,22.09,31.45,14.9,0.0,61.09,2.4
2025-02-11,22.2,32.76,14.69,0.0,54.78,2.13
2025-02-12,22.66,34.33,13.57,0.0,50.88,2.29
2025-02-13,23.1,34.44,14.42,0.0,44.57,2.39
2025-02-14,23.47,34.14,15.43,0.0,42.46,1.69
2025-02-15,23.77,34.16,15.61,0.0,48.14,2.22
2025-02-16,23.36,34.15,14.91,0.0,53.45,2.53
2025-02-17,23.82,34.25,15.89,0.0,53.8,2.67
2025-02-18,24.01,34.47,15.8,0.0,51.76,2.59
2025-02-19,24.76,35.59,14.96,0.0,47.44,2.33
2025-02-20,25.16,35.31,16.29,0.0,51.09,2.63
2025-02-21,25.08,34.9,16.48,0.0,51.56,2.68
2025-02-22,25.03,34.39,17.03,0.0,50.28,2.94
2025-02-23,24.83,34.17,16.13,0.0,43.85,3.38
2025-02-24,24.37,33.74,15.65,0.0,40.92,3.66
2025-02-25,24.03,33.42,15.06,0.0,51.09,3.53
2025-02-26,24.69,34.03,16.48,0.0,48.77,4.1
